model,rep,condition,n_trials,total_accuracy,prev_rule_error_count,old_rule_reentry_count,choice_entropy,unparsable_count,recovery_latency_mean,latency_censored_count,intervention_count,intervention_coverage,corrective_override_count,harmful_override_count,net_correction,intervention_precision,subsequent_success_rate
claude-opus-4-8,123,RawLLM,36.0,0.16666666666666666,7.0,0.0,0.0,0.0,4.8,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,123,RuleBlindFull,36.0,0.2777777777777778,5.0,2.0,0.8257,0.0,4.0,3.0,7.0,0.1944,4.0,0.0,4.0,1.0,0.42857142857142855
claude-opus-4-8,123,NoVeto,36.0,0.19444444444444445,9.0,0.0,0.7162,0.0,4.8,4.0,5.0,0.1389,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,123,TrajectoryOnly,36.0,0.19444444444444445,8.0,0.0,0.8167,0.0,4.6,3.0,6.0,0.1667,2.0,1.0,1.0,0.8333333333333334,0.3333333333333333
claude-opus-4-8,123,YokedRandom,36.0,0.16666666666666666,5.0,0.0,0.8785,0.0,4.8,4.0,7.0,0.1944,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,123,WSLSBudgeted,36.0,0.3888888888888889,2.0,0.0,1.0023,0.0,3.0,2.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
claude-opus-4-8,123,WSLSUnlimited,36.0,0.5277777777777778,3.0,0.0,1.3844,0.0,2.8,1.0,15.0,0.4167,13.0,0.0,13.0,1.0,0.8666666666666667
claude-opus-4-8,123,OracleFull,36.0,0.4722222222222222,3.0,3.0,1.1769,0.0,1.6,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.2727272727272727
claude-opus-4-8,124,RawLLM,36.0,0.4444444444444444,13.0,0.0,0.0,0.0,3.2,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,124,RuleBlindFull,36.0,0.6388888888888888,6.0,4.0,0.9445,0.0,1.6,0.0,8.0,0.2222,7.0,0.0,7.0,1.0,0.875
claude-opus-4-8,124,NoVeto,36.0,0.5,11.0,3.0,0.4903,0.0,2.6,1.0,3.0,0.0833,2.0,0.0,2.0,1.0,0.0
claude-opus-4-8,124,TrajectoryOnly,36.0,0.3888888888888889,13.0,2.0,0.8167,0.0,3.2,2.0,6.0,0.1667,1.0,3.0,-2.0,0.5,0.5
claude-opus-4-8,124,YokedRandom,36.0,0.6111111111111112,6.0,4.0,0.9763,0.0,1.4,0.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.625
claude-opus-4-8,124,WSLSBudgeted,36.0,0.5833333333333334,6.0,3.0,1.0023,0.0,2.0,0.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,124,WSLSUnlimited,36.0,0.6388888888888888,4.0,0.0,1.1673,0.0,2.2,0.0,13.0,0.3611,9.0,2.0,7.0,0.8461538461538461,1.0
claude-opus-4-8,124,OracleFull,36.0,0.7222222222222222,5.0,5.0,1.0529,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.7
claude-opus-4-8,125,RawLLM,36.0,0.3055555555555556,5.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,125,RuleBlindFull,36.0,0.3333333333333333,6.0,1.0,0.9445,0.0,4.0,2.0,8.0,0.2222,3.0,2.0,1.0,0.75,0.5
claude-opus-4-8,125,NoVeto,36.0,0.3055555555555556,7.0,0.0,0.7162,0.0,4.2,3.0,5.0,0.1389,1.0,1.0,0.0,0.8,0.2
claude-opus-4-8,125,TrajectoryOnly,36.0,0.3611111111111111,4.0,1.0,0.8167,0.0,3.0,0.0,6.0,0.1667,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333
claude-opus-4-8,125,YokedRandom,36.0,0.3333333333333333,5.0,1.0,0.9445,0.0,3.0,1.0,8.0,0.2222,3.0,2.0,1.0,0.75,0.5
claude-opus-4-8,125,WSLSBudgeted,36.0,0.3611111111111111,2.0,0.0,0.7584,0.0,3.8,2.0,6.0,0.1667,4.0,2.0,2.0,0.6666666666666666,0.8333333333333334
claude-opus-4-8,125,WSLSUnlimited,36.0,0.3611111111111111,2.0,0.0,0.7584,0.0,3.8,2.0,6.0,0.1667,4.0,2.0,2.0,0.6666666666666666,0.8333333333333334
claude-opus-4-8,125,OracleFull,36.0,0.5555555555555556,2.0,2.0,1.0023,0.0,1.2,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.2222222222222222
claude-opus-4-8,126,RawLLM,36.0,0.3055555555555556,13.0,0.0,0.0,0.0,4.2,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,126,RuleBlindFull,36.0,0.4166666666666667,7.0,2.0,0.9371,0.0,3.4,2.0,9.0,0.25,4.0,0.0,4.0,1.0,0.4444444444444444
claude-opus-4-8,126,NoVeto,36.0,0.3333333333333333,12.0,0.0,0.5934,0.0,4.2,3.0,4.0,0.1111,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,126,TrajectoryOnly,36.0,0.3333333333333333,12.0,1.0,0.8167,0.0,4.2,1.0,6.0,0.1667,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333
claude-opus-4-8,126,YokedRandom,36.0,0.4444444444444444,6.0,4.0,1.0409,0.0,2.2,0.0,9.0,0.25,5.0,0.0,5.0,1.0,0.5555555555555556
claude-opus-4-8,126,WSLSBudgeted,36.0,0.4166666666666667,7.0,0.0,0.9371,0.0,3.6,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
claude-opus-4-8,126,WSLSUnlimited,36.0,0.5277777777777778,3.0,0.0,1.2907,0.0,3.0,1.0,13.0,0.3611,10.0,2.0,8.0,0.8461538461538461,0.8461538461538461
claude-opus-4-8,126,OracleFull,36.0,0.6388888888888888,5.0,5.0,1.2516,0.0,1.4,0.0,12.0,0.3333,12.0,0.0,12.0,1.0,0.5
claude-opus-4-8,127,RawLLM,36.0,0.3333333333333333,11.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,127,RuleBlindFull,36.0,0.5277777777777778,6.0,3.0,0.7642,0.0,2.6,1.0,8.0,0.2222,7.0,0.0,7.0,1.0,0.625
claude-opus-4-8,127,NoVeto,36.0,0.4166666666666667,10.0,5.0,0.5033,0.0,3.0,1.0,4.0,0.1111,3.0,0.0,3.0,1.0,0.0
claude-opus-4-8,127,TrajectoryOnly,36.0,0.3611111111111111,11.0,1.0,0.8167,0.0,4.0,2.0,6.0,0.1667,2.0,1.0,1.0,0.8333333333333334,0.3333333333333333
claude-opus-4-8,127,YokedRandom,36.0,0.4444444444444444,6.0,2.0,0.9763,0.0,3.4,1.0,8.0,0.2222,4.0,0.0,4.0,1.0,0.5
claude-opus-4-8,127,WSLSBudgeted,36.0,0.4722222222222222,5.0,2.0,0.9371,0.0,3.0,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.7777777777777778
claude-opus-4-8,127,WSLSUnlimited,36.0,0.6944444444444444,4.0,0.0,1.482,0.0,2.0,0.0,18.0,0.5,15.0,2.0,13.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,127,OracleFull,36.0,0.6388888888888888,4.0,4.0,1.097,0.0,1.4,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-opus-4-8,128,RawLLM,36.0,0.3055555555555556,13.0,0.0,0.0,0.0,4.4,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,128,RuleBlindFull,36.0,0.4722222222222222,8.0,5.0,0.885,0.0,2.6,1.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.625
claude-opus-4-8,128,NoVeto,36.0,0.3333333333333333,12.0,2.0,0.6144,0.0,4.0,2.0,4.0,0.1111,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,128,TrajectoryOnly,36.0,0.3333333333333333,10.0,3.0,0.8167,0.0,3.2,0.0,6.0,0.1667,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333
claude-opus-4-8,128,YokedRandom,36.0,0.4166666666666667,7.0,4.0,0.9763,0.0,3.0,0.0,8.0,0.2222,4.0,0.0,4.0,1.0,0.25
claude-opus-4-8,128,WSLSBudgeted,36.0,0.5,10.0,0.0,1.059,0.0,3.2,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
claude-opus-4-8,128,WSLSUnlimited,36.0,0.6388888888888888,4.0,0.0,1.516,0.0,2.6,0.0,19.0,0.5278,14.0,2.0,12.0,0.8947368421052632,0.8421052631578947
claude-opus-4-8,128,OracleFull,36.0,0.6111111111111112,6.0,6.0,1.1463,0.0,1.0,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-opus-4-8,129,RawLLM,36.0,0.3055555555555556,12.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,129,RuleBlindFull,36.0,0.4444444444444444,6.0,3.0,1.0409,0.0,3.0,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.5555555555555556
claude-opus-4-8,129,NoVeto,36.0,0.3611111111111111,11.0,2.0,0.6144,0.0,3.6,2.0,4.0,0.1111,2.0,0.0,2.0,1.0,0.0
claude-opus-4-8,129,TrajectoryOnly,36.0,0.3333333333333333,11.0,5.0,0.8167,0.0,2.8,1.0,6.0,0.1667,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333
claude-opus-4-8,129,YokedRandom,36.0,0.4166666666666667,6.0,3.0,1.059,0.0,3.0,1.0,9.0,0.25,4.0,0.0,4.0,1.0,0.6666666666666666
claude-opus-4-8,129,WSLSBudgeted,36.0,0.4722222222222222,5.0,2.0,1.059,0.0,2.8,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,129,WSLSUnlimited,36.0,0.5277777777777778,3.0,0.0,1.1769,0.0,2.8,1.0,11.0,0.3056,9.0,1.0,8.0,0.9090909090909091,0.9090909090909091
claude-opus-4-8,129,OracleFull,36.0,0.6111111111111112,5.0,5.0,1.1917,0.0,1.2,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-opus-4-8,130,RawLLM,36.0,0.3055555555555556,13.0,0.0,0.0,0.0,5.2,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,130,RuleBlindFull,36.0,0.4444444444444444,6.0,3.0,1.0409,0.0,4.0,2.0,9.0,0.25,5.0,0.0,5.0,1.0,0.6666666666666666
claude-opus-4-8,130,NoVeto,36.0,0.3333333333333333,13.0,3.0,0.5934,0.0,4.6,3.0,4.0,0.1111,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,130,TrajectoryOnly,36.0,0.3611111111111111,10.0,0.0,0.8167,0.0,5.2,1.0,6.0,0.1667,3.0,1.0,2.0,0.8333333333333334,0.16666666666666666
claude-opus-4-8,130,YokedRandom,36.0,0.4444444444444444,6.0,3.0,1.0409,0.0,3.4,2.0,9.0,0.25,5.0,0.0,5.0,1.0,0.4444444444444444
claude-opus-4-8,130,WSLSBudgeted,36.0,0.4166666666666667,7.0,4.0,1.0023,0.0,4.0,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
claude-opus-4-8,130,WSLSUnlimited,36.0,0.7777777777777778,5.0,0.0,1.585,0.0,2.6,0.0,24.0,0.6667,19.0,2.0,17.0,0.9166666666666666,0.875
claude-opus-4-8,130,OracleFull,36.0,0.6111111111111112,6.0,6.0,1.1917,0.0,1.4,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.36363636363636365
claude-sonnet-5,1,RawLLM,36.0,0.5277777777777778,16.0,0.0,0.0,1.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,1,RuleBlindFull,36.0,0.7777777777777778,7.0,4.0,0.8224,1.0,1.6,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.8888888888888888
claude-sonnet-5,1,NoVeto,36.0,0.6111111111111112,13.0,7.0,0.422,1.0,2.2,0.0,3.0,0.0833,3.0,0.0,3.0,1.0,0.0
claude-sonnet-5,1,TrajectoryOnly,36.0,0.4444444444444444,16.0,3.0,0.7304,1.0,3.6,2.0,5.0,0.1389,1.0,4.0,-3.0,0.2,0.4
claude-sonnet-5,1,YokedRandom,36.0,0.6388888888888888,7.0,2.0,1.0773,1.0,3.0,0.0,9.0,0.25,4.0,0.0,4.0,1.0,0.6666666666666666
claude-sonnet-5,1,WSLSBudgeted,36.0,0.6666666666666666,10.0,1.0,0.9518,1.0,2.8,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
claude-sonnet-5,1,WSLSUnlimited,36.0,0.7777777777777778,5.0,0.0,1.2532,1.0,2.4,0.0,17.0,0.4722,13.0,4.0,9.0,0.7647058823529411,0.8235294117647058
claude-sonnet-5,1,OracleFull,36.0,0.8055555555555556,6.0,6.0,0.8631,1.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.6
claude-sonnet-5,2,RawLLM,36.0,0.16666666666666666,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,2,RuleBlindFull,36.0,0.25,4.0,1.0,0.9022,0.0,4.6,2.0,7.0,0.1944,3.0,0.0,3.0,1.0,0.2857142857142857
claude-sonnet-5,2,NoVeto,36.0,0.16666666666666666,7.0,0.0,0.7162,0.0,5.0,4.0,5.0,0.1389,0.0,0.0,0.0,1.0,0.0
claude-sonnet-5,2,TrajectoryOnly,36.0,0.2222222222222222,6.0,1.0,0.8167,0.0,4.8,1.0,6.0,0.1667,3.0,1.0,2.0,0.8333333333333334,0.3333333333333333
claude-sonnet-5,2,YokedRandom,36.0,0.2222222222222222,4.0,1.0,0.9022,0.0,3.8,3.0,7.0,0.1944,2.0,0.0,2.0,1.0,0.14285714285714285
claude-sonnet-5,2,WSLSBudgeted,36.0,0.3611111111111111,2.0,0.0,1.059,0.0,3.8,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-sonnet-5,2,WSLSUnlimited,36.0,0.5,3.0,0.0,1.3952,0.0,3.2,1.0,15.0,0.4167,12.0,0.0,12.0,1.0,0.8666666666666667
claude-sonnet-5,2,OracleFull,36.0,0.4722222222222222,2.0,2.0,1.1917,0.0,1.8,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.2727272727272727
claude-sonnet-5,3,RawLLM,36.0,0.3055555555555556,12.0,0.0,0.0,0.0,4.2,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,3,RuleBlindFull,36.0,0.4444444444444444,6.0,3.0,1.0409,0.0,3.0,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.5555555555555556
claude-sonnet-5,3,NoVeto,36.0,0.3055555555555556,12.0,4.0,0.7162,0.0,3.6,2.0,5.0,0.1389,1.0,1.0,0.0,0.8,0.2
claude-sonnet-5,3,TrajectoryOnly,36.0,0.3055555555555556,11.0,6.0,0.8167,0.0,3.0,2.0,6.0,0.1667,1.0,1.0,0.0,0.8333333333333334,0.5
claude-sonnet-5,3,YokedRandom,36.0,0.4722222222222222,6.0,3.0,1.059,0.0,2.8,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.5555555555555556
claude-sonnet-5,3,WSLSBudgeted,36.0,0.5,7.0,0.0,1.0409,0.0,2.6,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-sonnet-5,3,WSLSUnlimited,36.0,0.6388888888888888,4.0,0.0,1.482,0.0,2.4,0.0,18.0,0.5,14.0,2.0,12.0,0.8888888888888888,0.8333333333333334
claude-sonnet-5,3,OracleFull,36.0,0.6111111111111112,5.0,5.0,1.1917,0.0,1.2,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-sonnet-5,4,RawLLM,36.0,0.5277777777777778,17.0,0.0,0.0,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,4,RuleBlindFull,36.0,0.6111111111111112,10.0,2.0,1.0409,0.0,3.2,1.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.7777777777777778
claude-sonnet-5,4,NoVeto,36.0,0.5277777777777778,14.0,0.0,0.4903,0.0,3.8,3.0,3.0,0.0833,0.0,0.0,0.0,1.0,0.0
claude-sonnet-5,4,TrajectoryOnly,36.0,0.4722222222222222,16.0,1.0,0.8167,0.0,4.0,2.0,6.0,0.1667,1.0,3.0,-2.0,0.5,0.5
claude-sonnet-5,4,YokedRandom,36.0,0.6111111111111112,9.0,2.0,1.0023,0.0,2.6,1.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.5555555555555556
claude-sonnet-5,4,WSLSBudgeted,36.0,0.6944444444444444,10.0,2.0,1.059,0.0,2.6,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
claude-sonnet-5,4,WSLSUnlimited,36.0,0.7777777777777778,5.0,0.0,1.4688,0.0,2.6,0.0,17.0,0.4722,12.0,3.0,9.0,0.8235294117647058,0.8823529411764706
claude-sonnet-5,4,OracleFull,36.0,0.8055555555555556,7.0,7.0,1.1221,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.7
claude-sonnet-5,5,RawLLM,36.0,0.19444444444444445,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,5,RuleBlindFull,36.0,0.3611111111111111,3.0,1.0,0.9763,0.0,3.4,1.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.25
claude-sonnet-5,5,NoVeto,36.0,0.2222222222222222,7.0,0.0,0.7162,0.0,5.0,4.0,5.0,0.1389,1.0,0.0,1.0,1.0,0.0
claude-sonnet-5,5,TrajectoryOnly,36.0,0.19444444444444445,8.0,2.0,0.8167,0.0,2.8,2.0,6.0,0.1667,2.0,2.0,0.0,0.6666666666666666,0.16666666666666666
claude-sonnet-5,5,YokedRandom,36.0,0.3333333333333333,5.0,1.0,0.9445,0.0,4.4,2.0,8.0,0.2222,5.0,0.0,5.0,1.0,0.25
claude-sonnet-5,5,WSLSBudgeted,36.0,0.3888888888888889,2.0,0.0,1.059,0.0,3.8,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-sonnet-5,5,WSLSUnlimited,36.0,0.6666666666666666,4.0,0.0,1.5546,0.0,2.4,0.0,21.0,0.5833,17.0,0.0,17.0,1.0,0.8571428571428571
claude-sonnet-5,5,OracleFull,36.0,0.5,2.0,2.0,1.1769,0.0,1.4,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.18181818181818182
claude-sonnet-5,6,RawLLM,36.0,0.3055555555555556,13.0,1.0,0.1914,2.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,6,RuleBlindFull,36.0,0.3888888888888889,6.0,4.0,1.1332,2.0,3.0,1.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.6666666666666666
claude-sonnet-5,6,NoVeto,36.0,0.3055555555555556,12.0,1.0,0.7452,2.0,3.8,3.0,4.0,0.1111,0.0,0.0,0.0,1.0,0.0
claude-sonnet-5,6,TrajectoryOnly,36.0,0.25,13.0,2.0,0.8488,2.0,4.2,2.0,5.0,0.1389,1.0,3.0,-2.0,0.4,0.4
claude-sonnet-5,6,YokedRandom,36.0,0.3055555555555556,7.0,3.0,1.1332,2.0,3.6,2.0,9.0,0.25,1.0,1.0,0.0,0.8888888888888888,0.3333333333333333
claude-sonnet-5,6,WSLSBudgeted,36.0,0.5277777777777778,9.0,1.0,1.1596,2.0,2.4,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
claude-sonnet-5,6,WSLSUnlimited,36.0,0.6666666666666666,4.0,0.0,1.4628,2.0,2.0,0.0,17.0,0.4722,14.0,1.0,13.0,0.9411764705882353,0.8823529411764706
claude-sonnet-5,6,OracleFull,36.0,0.5833333333333334,5.0,5.0,1.2141,2.0,1.4,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.4
claude-sonnet-5,7,RawLLM,36.0,0.5,18.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,7,RuleBlindFull,36.0,0.7222222222222222,9.0,6.0,0.9371,0.0,1.8,0.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
claude-sonnet-5,7,NoVeto,36.0,0.5555555555555556,15.0,5.0,0.4903,0.0,3.0,1.0,3.0,0.0833,2.0,0.0,2.0,1.0,0.0
claude-sonnet-5,7,TrajectoryOnly,36.0,0.5,15.0,2.0,0.8167,0.0,3.6,0.0,6.0,0.1667,3.0,3.0,0.0,0.5,0.6666666666666666
claude-sonnet-5,7,YokedRandom,36.0,0.5833333333333334,9.0,4.0,1.0409,0.0,2.4,1.0,9.0,0.25,3.0,0.0,3.0,1.0,0.4444444444444444
claude-sonnet-5,7,WSLSBudgeted,36.0,0.6388888888888888,11.0,3.0,1.0023,0.0,2.8,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.8888888888888888
claude-sonnet-5,7,WSLSUnlimited,36.0,0.7777777777777778,5.0,0.0,1.3152,0.0,2.6,0.0,17.0,0.4722,12.0,2.0,10.0,0.8823529411764706,0.9411764705882353
claude-sonnet-5,7,OracleFull,36.0,0.7777777777777778,8.0,8.0,0.8524,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.6
claude-sonnet-5,8,RawLLM,36.0,0.4444444444444444,13.0,0.0,0.0,1.0,3.6667,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,8,RuleBlindFull,36.0,0.5555555555555556,8.0,2.0,1.0189,1.0,3.0,2.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.6666666666666666
claude-sonnet-5,8,NoVeto,36.0,0.4444444444444444,11.0,0.0,0.627,1.0,3.6667,4.0,4.0,0.1111,0.0,0.0,0.0,1.0,0.0
claude-sonnet-5,8,TrajectoryOnly,36.0,0.3888888888888889,14.0,3.0,0.7304,1.0,3.3333,3.0,5.0,0.1389,1.0,3.0,-2.0,0.4,0.4
claude-sonnet-5,8,YokedRandom,36.0,0.5555555555555556,6.0,2.0,1.0773,1.0,2.3333,0.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.5555555555555556
claude-sonnet-5,8,WSLSBudgeted,36.0,0.6388888888888888,10.0,0.0,1.0773,1.0,2.8333,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
claude-sonnet-5,8,WSLSUnlimited,36.0,0.6944444444444444,6.0,0.0,1.5137,1.0,2.8333,0.0,18.0,0.5,12.0,3.0,9.0,0.8333333333333334,0.8333333333333334
claude-sonnet-5,8,OracleFull,36.0,0.7222222222222222,5.0,5.0,1.1405,1.0,1.3333,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.5
claude-sonnet-5,9,RawLLM,36.0,0.4444444444444444,12.0,0.0,0.1831,0.0,4.4,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,9,RuleBlindFull,36.0,0.5833333333333334,5.0,2.0,1.0972,0.0,3.2,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.7777777777777778
claude-sonnet-5,9,NoVeto,36.0,0.4722222222222222,11.0,3.0,0.6144,0.0,3.6,2.0,3.0,0.0833,1.0,0.0,1.0,1.0,0.0
claude-sonnet-5,9,TrajectoryOnly,36.0,0.4722222222222222,10.0,2.0,0.8167,0.0,3.4,0.0,5.0,0.1389,3.0,2.0,1.0,0.6,0.4
claude-sonnet-5,9,YokedRandom,36.0,0.6111111111111112,4.0,2.0,1.1221,0.0,2.6,0.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
claude-sonnet-5,9,WSLSBudgeted,36.0,0.6388888888888888,8.0,0.0,1.1221,0.0,3.0,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-sonnet-5,9,WSLSUnlimited,36.0,0.75,5.0,0.0,1.5155,0.0,2.8,0.0,21.0,0.5833,15.0,4.0,11.0,0.8095238095238095,0.8571428571428571
claude-sonnet-5,9,OracleFull,36.0,0.6944444444444444,5.0,5.0,1.1221,0.0,1.2,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.4444444444444444
claude-sonnet-5,10,RawLLM,36.0,0.3611111111111111,11.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,10,RuleBlindFull,36.0,0.5555555555555556,6.0,3.0,1.0409,0.0,2.8,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.5555555555555556
claude-sonnet-5,10,NoVeto,36.0,0.3888888888888889,10.0,0.0,0.5934,0.0,4.0,3.0,4.0,0.1111,1.0,0.0,1.0,1.0,0.0
claude-sonnet-5,10,TrajectoryOnly,36.0,0.3333333333333333,13.0,2.0,0.8167,0.0,3.0,1.0,6.0,0.1667,2.0,3.0,-1.0,0.5,0.3333333333333333
claude-sonnet-5,10,YokedRandom,36.0,0.3888888888888889,7.0,1.0,1.059,0.0,3.8,2.0,9.0,0.25,1.0,0.0,1.0,1.0,0.3333333333333333
claude-sonnet-5,10,WSLSBudgeted,36.0,0.5555555555555556,8.0,0.0,1.059,0.0,2.8,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
claude-sonnet-5,10,WSLSUnlimited,36.0,0.6388888888888888,4.0,0.0,1.4688,0.0,2.6,0.0,17.0,0.4722,12.0,2.0,10.0,0.8823529411764706,0.8235294117647058
claude-sonnet-5,10,OracleFull,36.0,0.6666666666666666,4.0,4.0,1.1769,0.0,1.0,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-sonnet-5,11,RawLLM,36.0,0.3333333333333333,12.0,0.0,0.1872,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-sonnet-5,11,RuleBlindFull,36.0,0.4444444444444444,4.0,1.0,1.1405,1.0,3.4,2.0,9.0,0.25,4.0,0.0,4.0,1.0,0.5555555555555556
claude-sonnet-5,11,NoVeto,36.0,0.3333333333333333,11.0,0.0,0.7724,1.0,4.2,3.0,5.0,0.1389,1.0,1.0,0.0,0.8,0.2
claude-sonnet-5,11,TrajectoryOnly,36.0,0.3611111111111111,11.0,5.0,0.8324,1.0,3.0,0.0,5.0,0.1389,3.0,2.0,1.0,0.6,0.2
claude-sonnet-5,11,YokedRandom,36.0,0.4444444444444444,4.0,2.0,1.1405,1.0,3.0,1.0,9.0,0.25,4.0,0.0,4.0,1.0,0.6666666666666666
claude-sonnet-5,11,WSLSBudgeted,36.0,0.4444444444444444,11.0,4.0,1.0694,1.0,3.6,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
claude-sonnet-5,11,WSLSUnlimited,36.0,0.75,5.0,0.0,1.5803,1.0,2.6,0.0,23.0,0.6389,18.0,3.0,15.0,0.8695652173913043,0.8695652173913043
claude-sonnet-5,11,OracleFull,36.0,0.6111111111111112,5.0,5.0,1.2105,1.0,1.2,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.4
claude-sonnet-5,12,RawLLM,36.0,0.2777777777777778,12.0,0.0,0.0,0.0,4.2,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
