model,rep,condition,n_trials,total_accuracy,prev_rule_error_count,old_rule_reentry_count,choice_entropy,unparsable_count,recovery_latency_mean,latency_censored_count,intervention_count,intervention_coverage,corrective_override_count,harmful_override_count,net_correction,intervention_precision,subsequent_success_rate
claude-sonnet-5,260,WSLSBudgeted,36.0,0.5277777777777778,9.0,0.0,1.0023,0.0,2.6,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,131,RawLLM,36.0,0.5,11.0,0.0,0.0,0.0,2.8,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,131,WCDMinimal,36.0,0.6388888888888888,5.0,2.0,0.9371,0.0,1.8,0.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,131,RuleBlindFull,36.0,0.6944444444444444,5.0,3.0,0.7107,0.0,1.4,0.0,7.0,0.1944,7.0,0.0,7.0,1.0,0.8571428571428571
gpt-5.5-2026-04-23,131,WSLSBudgeted,36.0,0.6388888888888888,5.0,2.0,0.9371,0.0,1.8,0.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,132,RawLLM,36.0,0.4722222222222222,16.0,1.0,0.5934,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,132,WCDMinimal,36.0,0.6111111111111112,11.0,3.0,1.0409,0.0,3.0,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,132,RuleBlindFull,36.0,0.6111111111111112,9.0,2.0,1.1769,0.0,2.8,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,132,WSLSBudgeted,36.0,0.6111111111111112,11.0,3.0,1.0409,0.0,3.0,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,133,RawLLM,36.0,0.3333333333333333,10.0,0.0,0.5813,0.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,133,WCDMinimal,36.0,0.5555555555555556,7.0,0.0,1.0972,0.0,3.0,2.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,133,RuleBlindFull,36.0,0.4444444444444444,7.0,2.0,1.2516,0.0,3.6,2.0,8.0,0.2222,4.0,0.0,4.0,1.0,0.5
gpt-5.5-2026-04-23,133,WSLSBudgeted,36.0,0.5555555555555556,7.0,0.0,1.0972,0.0,3.0,2.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,134,RawLLM,36.0,0.16666666666666666,4.0,2.0,0.4138,0.0,4.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,134,WCDMinimal,36.0,0.19444444444444445,2.0,0.0,0.6816,0.0,4.8,3.0,3.0,0.0833,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666
gpt-5.5-2026-04-23,134,RuleBlindFull,36.0,0.19444444444444445,5.0,0.0,1.1302,0.0,4.2,2.0,8.0,0.2222,3.0,2.0,1.0,0.75,0.375
gpt-5.5-2026-04-23,134,WSLSBudgeted,36.0,0.19444444444444445,2.0,0.0,0.6816,0.0,4.8,3.0,3.0,0.0833,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666
gpt-5.5-2026-04-23,135,RawLLM,36.0,0.3888888888888889,14.0,6.0,0.7642,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,135,WCDMinimal,36.0,0.5555555555555556,9.0,1.0,0.9371,0.0,2.8,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,135,RuleBlindFull,36.0,0.5833333333333334,8.0,6.0,1.1942,0.0,1.6,0.0,8.0,0.2222,7.0,0.0,7.0,1.0,0.75
gpt-5.5-2026-04-23,135,WSLSBudgeted,36.0,0.5555555555555556,9.0,1.0,0.9371,0.0,2.8,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,136,RawLLM,36.0,0.2777777777777778,13.0,0.0,0.1831,0.0,5.2,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,136,WCDMinimal,36.0,0.4722222222222222,8.0,0.0,0.9445,0.0,3.8,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.6666666666666666
gpt-5.5-2026-04-23,136,RuleBlindFull,36.0,0.4166666666666667,6.0,3.0,1.0972,0.0,4.0,2.0,9.0,0.25,5.0,0.0,5.0,1.0,0.7777777777777778
gpt-5.5-2026-04-23,136,WSLSBudgeted,36.0,0.4722222222222222,8.0,0.0,0.9445,0.0,3.8,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.6666666666666666
gpt-5.5-2026-04-23,137,RawLLM,36.0,0.3611111111111111,15.0,1.0,0.4138,0.0,4.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,137,WCDMinimal,36.0,0.5833333333333334,10.0,1.0,1.0972,0.0,2.6,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,137,RuleBlindFull,36.0,0.4722222222222222,10.0,4.0,1.2516,0.0,3.6,1.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.6666666666666666
gpt-5.5-2026-04-23,137,WSLSBudgeted,36.0,0.5833333333333334,10.0,1.0,1.0972,0.0,2.6,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,138,RawLLM,36.0,0.08333333333333333,2.0,0.0,0.5813,0.0,4.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,138,WCDMinimal,36.0,0.2777777777777778,3.0,0.0,1.2907,0.0,4.2,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,138,RuleBlindFull,36.0,0.1388888888888889,5.0,1.0,1.1917,0.0,3.8,1.0,6.0,0.1667,2.0,0.0,2.0,1.0,0.3333333333333333
gpt-5.5-2026-04-23,138,WSLSBudgeted,36.0,0.2777777777777778,3.0,0.0,1.2907,0.0,4.2,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,139,RawLLM,36.0,0.3888888888888889,12.0,2.0,0.65,0.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,139,WCDMinimal,36.0,0.5555555555555556,5.0,2.0,1.225,0.0,2.0,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,139,RuleBlindFull,36.0,0.5277777777777778,5.0,3.0,1.2556,0.0,2.4,0.0,9.0,0.25,5.0,0.0,5.0,1.0,0.6666666666666666
gpt-5.5-2026-04-23,139,WSLSBudgeted,36.0,0.5555555555555556,5.0,2.0,1.225,0.0,2.0,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,140,RawLLM,36.0,0.1388888888888889,7.0,1.0,0.5813,0.0,4.4,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,140,WCDMinimal,36.0,0.3611111111111111,3.0,0.0,1.0972,0.0,3.2,2.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.5-2026-04-23,140,RuleBlindFull,36.0,0.19444444444444445,9.0,4.0,1.1302,0.0,3.4,2.0,6.0,0.1667,2.0,0.0,2.0,1.0,0.3333333333333333
gpt-5.5-2026-04-23,140,WSLSBudgeted,36.0,0.3611111111111111,3.0,0.0,1.0972,0.0,3.2,2.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.5-2026-04-23,141,RawLLM,36.0,0.3611111111111111,11.0,1.0,0.5934,0.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,141,WCDMinimal,36.0,0.5,6.0,3.0,1.0023,0.0,2.4,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,141,RuleBlindFull,36.0,0.4722222222222222,9.0,5.0,1.097,0.0,2.2,1.0,8.0,0.2222,5.0,1.0,4.0,0.875,0.625
gpt-5.5-2026-04-23,141,WSLSBudgeted,36.0,0.5,6.0,3.0,1.0023,0.0,2.4,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,142,RawLLM,36.0,0.4444444444444444,10.0,0.0,0.5813,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,142,WCDMinimal,36.0,0.6111111111111112,8.0,0.0,1.1917,0.0,3.4,2.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,142,RuleBlindFull,36.0,0.5833333333333334,6.0,3.0,1.3032,0.0,2.6,1.0,8.0,0.2222,5.0,0.0,5.0,1.0,0.75
gpt-5.5-2026-04-23,142,WSLSBudgeted,36.0,0.6111111111111112,8.0,0.0,1.1917,0.0,3.4,2.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,143,RawLLM,36.0,0.3888888888888889,9.0,0.0,0.5033,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,143,WCDMinimal,36.0,0.5,7.0,1.0,1.2244,0.0,3.6,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,143,RuleBlindFull,36.0,0.5277777777777778,4.0,1.0,1.2244,0.0,3.2,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.6666666666666666
gpt-5.5-2026-04-23,143,WSLSBudgeted,36.0,0.5,7.0,1.0,1.2244,0.0,3.6,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,144,RawLLM,36.0,0.4444444444444444,19.0,1.0,0.3095,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,144,WCDMinimal,36.0,0.5555555555555556,14.0,5.0,1.0409,0.0,3.0,1.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,144,RuleBlindFull,36.0,0.6111111111111112,10.0,7.0,1.1917,0.0,2.2,0.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
gpt-5.5-2026-04-23,144,WSLSBudgeted,36.0,0.5555555555555556,14.0,5.0,1.0409,0.0,3.0,1.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,145,RawLLM,36.0,0.4722222222222222,9.0,0.0,0.7107,0.0,3.8,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,145,WCDMinimal,36.0,0.6111111111111112,8.0,0.0,1.0409,0.0,3.4,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,145,RuleBlindFull,36.0,0.5833333333333334,8.0,5.0,1.1302,0.0,2.0,0.0,5.0,0.1389,4.0,0.0,4.0,1.0,0.4
gpt-5.5-2026-04-23,145,WSLSBudgeted,36.0,0.6111111111111112,8.0,0.0,1.0409,0.0,3.4,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,146,RawLLM,36.0,0.3055555555555556,12.0,1.0,0.65,0.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,146,WCDMinimal,36.0,0.4166666666666667,7.0,0.0,1.2907,0.0,3.4,1.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,146,RuleBlindFull,36.0,0.4722222222222222,8.0,4.0,1.3952,0.0,2.4,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.6666666666666666
gpt-5.5-2026-04-23,146,WSLSBudgeted,36.0,0.4166666666666667,7.0,0.0,1.2907,0.0,3.4,1.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,147,RawLLM,36.0,0.2777777777777778,9.0,1.0,0.5813,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,147,WCDMinimal,36.0,0.4444444444444444,5.0,2.0,1.0023,0.0,2.8,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,147,RuleBlindFull,36.0,0.4444444444444444,6.0,3.0,1.1769,0.0,2.8,1.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.5
gpt-5.5-2026-04-23,147,WSLSBudgeted,36.0,0.4444444444444444,5.0,2.0,1.0023,0.0,2.8,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,148,RawLLM,36.0,0.3055555555555556,12.0,3.0,0.65,0.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,148,WCDMinimal,36.0,0.4722222222222222,10.0,0.0,1.0972,0.0,3.2,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,148,RuleBlindFull,36.0,0.3333333333333333,11.0,4.0,1.2652,0.0,4.2,2.0,9.0,0.25,4.0,3.0,1.0,0.6666666666666666,0.4444444444444444
gpt-5.5-2026-04-23,148,WSLSBudgeted,36.0,0.4722222222222222,10.0,0.0,1.0972,0.0,3.2,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,149,RawLLM,36.0,0.3333333333333333,8.0,2.0,0.5813,0.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,149,WCDMinimal,36.0,0.5555555555555556,2.0,0.0,1.1221,0.0,2.4,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.5-2026-04-23,149,RuleBlindFull,36.0,0.4722222222222222,6.0,4.0,1.1221,0.0,2.6,1.0,7.0,0.1944,5.0,0.0,5.0,1.0,0.5714285714285714
gpt-5.5-2026-04-23,149,WSLSBudgeted,36.0,0.5555555555555556,2.0,0.0,1.1221,0.0,2.4,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.5-2026-04-23,150,RawLLM,36.0,0.3611111111111111,17.0,0.0,0.65,0.0,4.4,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,150,WCDMinimal,36.0,0.5,12.0,0.0,1.3032,0.0,3.8,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,150,RuleBlindFull,36.0,0.5277777777777778,12.0,8.0,1.2907,0.0,2.0,0.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.6666666666666666
gpt-5.5-2026-04-23,150,WSLSBudgeted,36.0,0.5,12.0,0.0,1.3032,0.0,3.8,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,151,RawLLM,36.0,0.3333333333333333,10.0,2.0,0.4903,0.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,151,WCDMinimal,36.0,0.4722222222222222,3.0,0.0,1.1887,0.0,3.0,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,1.0
gpt-5.5-2026-04-23,151,RuleBlindFull,36.0,0.4166666666666667,7.0,3.0,1.1463,0.0,2.8,1.0,8.0,0.2222,4.0,1.0,3.0,0.875,0.5
gpt-5.5-2026-04-23,151,WSLSBudgeted,36.0,0.4722222222222222,3.0,0.0,1.1887,0.0,3.0,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,1.0
gpt-5.5-2026-04-23,152,RawLLM,36.0,0.3055555555555556,9.0,4.0,0.7642,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,152,WCDMinimal,36.0,0.4444444444444444,6.0,0.0,1.2997,0.0,3.8,2.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,152,RuleBlindFull,36.0,0.3888888888888889,7.0,3.0,1.2997,0.0,3.8,2.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.5555555555555556
gpt-5.5-2026-04-23,152,WSLSBudgeted,36.0,0.4444444444444444,6.0,0.0,1.2997,0.0,3.8,2.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,153,RawLLM,36.0,0.5277777777777778,15.0,3.0,0.5033,0.0,3.2,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,153,WCDMinimal,36.0,0.6666666666666666,9.0,3.0,1.097,0.0,2.6,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,1.0
gpt-5.5-2026-04-23,153,RuleBlindFull,36.0,0.6944444444444444,7.0,4.0,1.135,0.0,2.2,0.0,9.0,0.25,6.0,0.0,6.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,153,WSLSBudgeted,36.0,0.6666666666666666,9.0,3.0,1.097,0.0,2.6,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,1.0
gpt-5.5-2026-04-23,154,RawLLM,36.0,0.3333333333333333,13.0,1.0,0.3095,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,154,WCDMinimal,36.0,0.4722222222222222,7.0,0.0,1.0023,0.0,3.2,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,154,RuleBlindFull,36.0,0.5277777777777778,8.0,5.0,1.0529,0.0,2.2,1.0,8.0,0.2222,7.0,0.0,7.0,1.0,0.5
gpt-5.5-2026-04-23,154,WSLSBudgeted,36.0,0.4722222222222222,7.0,0.0,1.0023,0.0,3.2,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,155,RawLLM,36.0,0.5555555555555556,10.0,2.0,0.3095,0.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,155,WCDMinimal,36.0,0.7222222222222222,4.0,1.0,1.1221,0.0,2.6,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,155,RuleBlindFull,36.0,0.6388888888888888,7.0,3.0,1.059,0.0,2.8,1.0,8.0,0.2222,4.0,1.0,3.0,0.875,0.75
gpt-5.5-2026-04-23,155,WSLSBudgeted,36.0,0.7222222222222222,4.0,1.0,1.1221,0.0,2.6,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,156,RawLLM,36.0,0.2777777777777778,14.0,2.0,0.3095,0.0,4.2,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,156,WCDMinimal,36.0,0.5,8.0,1.0,1.0023,0.0,2.2,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,156,RuleBlindFull,36.0,0.4444444444444444,9.0,6.0,1.0529,0.0,2.6,1.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.5
gpt-5.5-2026-04-23,156,WSLSBudgeted,36.0,0.5,8.0,1.0,1.0023,0.0,2.2,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,157,RawLLM,36.0,0.2777777777777778,9.0,3.0,0.5813,0.0,3.3333,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,157,WCDMinimal,36.0,0.4166666666666667,4.0,0.0,1.2449,0.0,3.1667,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,157,RuleBlindFull,36.0,0.3611111111111111,7.0,2.0,1.2244,0.0,3.3333,2.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.5555555555555556
gpt-5.5-2026-04-23,157,WSLSBudgeted,36.0,0.4166666666666667,4.0,0.0,1.2449,0.0,3.1667,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,158,RawLLM,36.0,0.5,15.0,0.0,0.4138,0.0,3.1667,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,158,WCDMinimal,36.0,0.6388888888888888,9.0,1.0,1.2244,0.0,2.5,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,158,RuleBlindFull,36.0,0.75,6.0,3.0,1.1887,0.0,1.6667,0.0,9.0,0.25,9.0,0.0,9.0,1.0,1.0
gpt-5.5-2026-04-23,158,WSLSBudgeted,36.0,0.6388888888888888,9.0,1.0,1.2244,0.0,2.5,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.7777777777777778
gpt-5.5-2026-04-23,159,RawLLM,36.0,0.1111111111111111,6.0,3.0,0.4138,0.0,4.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,159,WCDMinimal,36.0,0.2222222222222222,1.0,0.0,0.5934,0.0,4.6,3.0,5.0,0.1389,4.0,0.0,4.0,1.0,0.6
gpt-5.5-2026-04-23,159,RuleBlindFull,36.0,0.16666666666666666,6.0,3.0,1.1302,0.0,4.8,2.0,7.0,0.1944,3.0,1.0,2.0,0.8571428571428571,0.42857142857142855
gpt-5.5-2026-04-23,159,WSLSBudgeted,36.0,0.2222222222222222,1.0,0.0,0.5934,0.0,4.6,3.0,5.0,0.1389,4.0,0.0,4.0,1.0,0.6
gpt-5.5-2026-04-23,160,RawLLM,36.0,0.3611111111111111,9.0,0.0,0.5033,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,160,WCDMinimal,36.0,0.5833333333333334,10.0,0.0,1.225,0.0,3.2,2.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.5-2026-04-23,160,RuleBlindFull,36.0,0.5277777777777778,7.0,4.0,1.059,0.0,2.4,1.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.5
gpt-5.5-2026-04-23,160,WSLSBudgeted,36.0,0.5833333333333334,10.0,0.0,1.225,0.0,3.2,2.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.5-2026-04-23,161,RawLLM,36.0,0.3611111111111111,11.0,0.0,0.5813,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,161,WCDMinimal,36.0,0.4722222222222222,8.0,0.0,1.2997,0.0,3.0,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,161,RuleBlindFull,36.0,0.5277777777777778,4.0,2.0,1.2244,0.0,2.3333,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.8888888888888888
gpt-5.5-2026-04-23,161,WSLSBudgeted,36.0,0.4722222222222222,8.0,0.0,1.2997,0.0,3.0,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,162,RawLLM,36.0,0.3055555555555556,15.0,0.0,0.5813,0.0,4.25,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,162,WCDMinimal,36.0,0.5,10.0,0.0,1.0972,0.0,3.5,1.0,9.0,0.25,8.0,1.0,7.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,162,RuleBlindFull,36.0,0.4444444444444444,8.0,3.0,1.2244,0.0,3.0,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.3333333333333333
gpt-5.5-2026-04-23,162,WSLSBudgeted,36.0,0.5,10.0,0.0,1.0972,0.0,3.5,1.0,9.0,0.25,8.0,1.0,7.0,0.8888888888888888,0.8888888888888888
gpt-5.5-2026-04-23,163,RawLLM,36.0,0.4722222222222222,10.0,2.0,0.4903,0.0,3.8,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,163,WCDMinimal,36.0,0.6388888888888888,4.0,1.0,1.097,0.0,3.0,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,163,RuleBlindFull,36.0,0.6111111111111112,6.0,3.0,1.0023,0.0,2.8,1.0,6.0,0.1667,5.0,0.0,5.0,1.0,0.6666666666666666
gpt-5.5-2026-04-23,163,WSLSBudgeted,36.0,0.6388888888888888,4.0,1.0,1.097,0.0,3.0,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.7777777777777778
gpt-5.5-2026-04-23,164,RawLLM,36.0,0.25,11.0,0.0,0.4138,0.0,4.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,164,WCDMinimal,36.0,0.3888888888888889,6.0,0.0,1.0972,0.0,4.0,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,164,RuleBlindFull,36.0,0.4444444444444444,7.0,4.0,1.0529,0.0,2.8,1.0,8.0,0.2222,7.0,0.0,7.0,1.0,0.5
gpt-5.5-2026-04-23,164,WSLSBudgeted,36.0,0.3888888888888889,6.0,0.0,1.0972,0.0,4.0,2.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
gpt-5.5-2026-04-23,165,RawLLM,36.0,0.3055555555555556,6.0,0.0,0.1831,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,165,WCDMinimal,36.0,0.5,3.0,0.0,1.1302,0.0,2.8,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
gpt-5.5-2026-04-23,165,RuleBlindFull,36.0,0.3611111111111111,5.0,1.0,0.9763,0.0,3.6,2.0,7.0,0.1944,3.0,1.0,2.0,0.8571428571428571,0.5714285714285714
gpt-5.5-2026-04-23,165,WSLSBudgeted,36.0,0.5,3.0,0.0,1.1302,0.0,2.8,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
gpt-5.5-2026-04-23,166,RawLLM,36.0,0.2222222222222222,13.0,1.0,0.6816,0.0,4.6,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
gpt-5.5-2026-04-23,166,WCDMinimal,36.0,0.4444444444444444,7.0,0.0,1.0023,0.0,3.6,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
gpt-5.5-2026-04-23,166,RuleBlindFull,36.0,0.4166666666666667,7.0,4.0,1.3297,0.0,3.2,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.6666666666666666
